Time,header.seq,header.frame_id,x,y,dx,dy,left,right
0.0,1,init,890,625,0,0,True,False
60.839402198791504,2,init,883,744,0,0,True,False
115.32180118560791,3,start,1056,512,0,0,True,False
217.30379056930542,4,indiv-illustrate,1714,524,0,0,True,False
234.10292077064514,5,indiv-illustrate,1074,642,0,0,True,False
243.6991708278656,6,indiv-illustrate,1745,874,0,0,True,False
279.8564238548279,7,pretest-1,448,624,0,0,True,False
284.20782566070557,8,pretest-1,592,385,0,0,True,False
288.2098636627197,9,pretest-1,724,569,0,0,True,False
292.5127170085907,10,pretest-1,473,640,0,0,True,False
302.762193441391,11,pretest-1,650,611,0,0,True,False
308.0184054374695,12,pretest-1,800,724,0,0,True,False
317.5887339115143,13,pretest-1,1061,583,0,0,True,False
320.58688282966614,14,pretest-1,1051,499,0,0,True,False
331.8116340637207,15,pretest-1,712,868,0,0,True,False
338.9642434120178,16,pretest-1,1662,529,0,0,True,False
343.2043390274048,17,pretest-1,727,565,0,0,True,False
351.6885449886322,18,pretest-1,616,392,0,0,True,False
351.7138161659241,19,pretest-1,943,479,0,0,True,False
351.733638048172,20,pretest-1,595,405,0,0,True,False
352.238427400589,21,pretest-1,963,446,0,0,True,False
354.0685546398163,22,pretest-1,945,482,0,0,True,False
357.32434010505676,23,pretest-1,439,614,0,0,True,False
361.965585231781,24,pretest-1,445,623,0,0,True,False
364.310320854187,25,pretest-1,574,399,0,0,True,False
372.88784980773926,26,pretest-1,1063,586,0,0,True,False
377.6575217247009,27,pretest-1,910,724,0,0,True,False
381.24776434898376,28,pretest-1,786,698,0,0,True,False
382.04816579818726,29,pretest-1,786,697,0,0,True,False
386.76847290992737,30,pretest-1,484,614,0,0,True,False
391.3992338180542,31,pretest-1,731,849,0,0,True,False
396.66679883003235,32,pretest-1,1813,922,0,0,True,False
397.26638650894165,33,pretest-1,1744,873,0,0,True,False
399.23509669303894,34,pretest-1,785,533,0,0,True,False
399.9816279411316,35,pretest-1,787,529,0,0,True,False
422.58895206451416,36,pretest-2,914,853,0,0,True,False
422.61548256874084,37,pretest-2,942,822,0,0,True,False
422.8620603084564,38,pretest-2,1146,753,0,0,True,False
424.8277037143707,39,pretest-2,1193,697,0,0,True,False
428.44493794441223,40,pretest-2,901,849,0,0,True,False
431.86802101135254,41,pretest-2,1363,860,0,0,True,False
442.3602719306946,42,pretest-2,858,609,0,0,True,False
446.5903081893921,43,pretest-2,860,832,0,0,True,False
450.87559270858765,44,pretest-2,1091,499,0,0,True,False
454.4099543094635,45,pretest-2,1452,574,0,0,True,False
458.10733008384705,46,pretest-2,1177,432,0,0,True,False
463.825311422348,47,pretest-2,1681,922,0,0,True,False
464.1957862377167,48,pretest-2,1682,922,0,0,True,False
465.92219591140747,49,pretest-2,818,526,0,0,True,False
466.26252913475037,50,pretest-2,818,523,0,0,True,False
486.1335816383362,51,pretest-3,515,460,0,0,True,False
491.230037689209,52,pretest-3,528,465,0,0,True,False
494.8880982398987,53,pretest-3,1064,634,0,0,True,False
506.02411675453186,54,pretest-3,839,527,0,0,True,False
513.8488926887512,55,pretest-3,408,609,0,0,True,False
515.7128720283508,56,pretest-3,403,648,0,0,True,False
519.3282897472382,57,pretest-3,778,863,0,0,True,False
526.9059734344482,58,pretest-3,1765,951,0,0,True,False
527.5593521595001,59,pretest-3,1665,852,0,0,True,False
528.8744161128998,60,pretest-3,778,477,0,0,True,False
529.6456618309021,61,pretest-3,768,502,0,0,True,False
548.1710319519043,62,pretest-4,984,878,0,0,True,False
554.8373875617981,63,pretest-4,1054,725,0,0,True,False
560.5885980129242,64,pretest-4,820,576,0,0,True,False
563.6603863239288,65,pretest-4,948,882,0,0,True,False
572.1084249019623,66,pretest-4,1566,496,0,0,True,False
573.6955802440643,67,pretest-4,1632,488,0,0,True,False
574.7412831783295,68,pretest-4,1674,575,0,0,True,False
576.7879934310913,69,pretest-4,1056,734,0,0,True,False
580.4701859951019,70,pretest-4,987,861,0,0,True,False
584.2073073387146,71,pretest-4,912,849,0,0,True,False
592.4419572353363,72,pretest-4,1098,604,0,0,True,False
602.2722728252411,73,pretest-4,816,590,0,0,True,False
605.7894611358643,74,pretest-4,1421,786,0,0,True,False
612.3786704540253,75,pretest-4,1282,520,0,0,True,False
612.412031173706,76,pretest-4,1338,620,0,0,True,False
612.7338697910309,77,pretest-4,1411,637,0,0,True,False
614.2939255237579,78,pretest-4,1140,436,0,0,True,False
617.9911968708038,79,pretest-4,810,555,0,0,True,False
622.2952632904053,80,pretest-4,1734,875,0,0,True,False
623.6291091442108,81,pretest-4,759,470,0,0,True,False
638.8817541599274,82,pretest-5,759,604,0,0,True,False
644.1543872356415,83,pretest-5,1452,450,0,0,True,False
649.3166923522949,84,pretest-5,1174,582,0,0,True,False
654.5049412250519,85,pretest-5,771,599,0,0,True,False
658.0511054992676,86,pretest-5,976,815,0,0,True,False
663.5995738506317,87,pretest-5,1327,697,0,0,True,False
669.0296077728271,88,pretest-5,573,807,0,0,True,False
672.4466555118561,89,pretest-5,1769,897,0,0,True,False
674.2773525714874,90,pretest-5,734,464,0,0,True,False
738.7022120952606,91,collab-activity,306,179,0,0,True,False
757.8230257034302,92,collab-activity,1033,891,0,0,True,False
795.4854564666748,93,collab-activity,273,187,0,0,True,False
808.95099568367,94,collab-activity,426,658,0,0,True,False
840.6226978302002,95,collab-activity,1661,176,0,0,True,False
857.3845908641815,96,collab-activity,540,377,0,0,True,False
863.9450378417969,97,collab-activity,896,423,0,0,True,False
895.730678319931,98,collab-activity,1669,145,0,0,True,False
941.1842350959778,99,collab-activity,292,163,0,0,True,False
955.9980354309082,100,collab-activity,1369,826,0,0,True,False
986.939026594162,101,collab-activity,1623,142,0,0,True,False
998.2602784633636,102,collab-activity,1044,444,0,0,True,False
1023.5132305622101,103,collab-activity,195,156,0,0,True,False
1066.7347621917725,104,collab-activity,296,155,0,0,True,False
1077.5234920978546,105,collab-activity,1011,882,0,0,True,False
1116.0529034137726,106,collab-activity,301,193,0,0,True,False
1130.6023213863373,107,collab-activity,1119,616,0,0,True,False
1163.7977499961853,108,collab-activity,799,581,0,0,True,False
1163.9476249217987,109,collab-activity,799,581,0,0,True,False
1167.8760402202606,110,collab-activity,1619,92,0,0,True,False
1181.9382464885712,111,collab-activity,981,454,0,0,True,False
1214.474273443222,112,collab-activity,441,658,0,0,True,False
1231.9651868343353,113,collab-activity,320,166,0,0,True,False
1242.6135830879211,114,collab-activity,516,394,0,0,True,False
1272.735125541687,115,collab-activity,296,145,0,0,True,False
1292.2242872714996,116,collab-activity,478,637,0,0,True,False
1294.5891094207764,117,collab-activity,504,637,0,0,True,False
1299.8373668193817,118,collab-activity,453,700,0,0,True,False
1299.8735554218292,119,collab-activity,662,517,0,0,True,False
1330.5086874961853,120,collab-activity,960,441,0,0,True,False
1332.9762179851532,121,collab-activity,1669,229,0,0,True,False
1343.5814728736877,122,collab-activity,978,475,0,0,True,False
1373.502423286438,123,collab-activity,1667,166,0,0,True,False
1386.086948633194,124,collab-activity,901,720,0,0,True,False
1423.4882736206055,125,collab-activity,320,217,0,0,True,False
1437.8135540485382,126,collab-activity,1019,878,0,0,True,False
1474.419440984726,127,collab-activity,1703,158,0,0,True,False
1485.4513309001923,128,collab-activity,1061,918,0,0,True,False
1509.6114130020142,129,collab-activity,1646,142,0,0,True,False
1522.9798431396484,130,collab-activity,988,895,0,0,True,False
1555.4775145053864,131,collab-activity,1675,145,0,0,True,False
1568.4978423118591,132,collab-activity,1393,821,0,0,True,False
1573.1598725318909,133,collab-activity,1411,762,0,0,True,False
1575.7542991638184,134,collab-activity,1366,807,0,0,True,False
1576.5220925807953,135,collab-activity,1377,773,0,0,True,False
1578.0024774074554,136,collab-activity,1356,804,0,0,True,False
1579.0331621170044,137,collab-activity,1379,819,0,0,True,False
1611.0182633399963,138,collab-activity,296,131,0,0,True,False
1622.913901567459,139,collab-activity,419,704,0,0,True,False
1629.4597251415253,140,collab-activity,1061,461,0,0,True,False
1649.0816204547882,141,collab-activity,1622,811,0,0,True,False
1650.372211933136,142,collab-activity,1668,871,0,0,True,False
1677.3751809597015,143,collab-activity,324,155,0,0,True,False
1692.542730331421,144,collab-activity,528,378,0,0,True,False
1722.2229933738708,145,collab-activity,223,159,0,0,True,False
1738.644133090973,146,collab-activity,448,654,0,0,True,False
1757.876191854477,147,collab-activity,466,293,0,0,True,False
1769.2886898517609,148,collab-activity,264,176,0,0,True,False
1784.1269960403442,149,collab-activity,676,885,0,0,True,False
1814.561240196228,150,collab-activity,1650,154,0,0,True,False
1825.0284717082977,151,collab-activity,1021,861,0,0,True,False
1846.2118725776672,152,collab-activity,873,722,0,0,True,False
1856.745679140091,153,collab-activity,1592,161,0,0,True,False
1868.3817541599274,154,collab-activity,866,706,0,0,True,False
1899.6724486351013,155,collab-activity,1123,530,0,0,True,False
1899.773609638214,156,collab-activity,1648,155,0,0,True,False
1913.7690224647522,157,collab-activity,1158,593,0,0,True,False
1915.13960313797,158,collab-activity,1415,484,0,0,True,False
1940.3782584667206,159,collab-activity,286,148,0,0,True,False
1952.4393427371979,160,collab-activity,1073,495,0,0,True,False
1954.6701946258545,161,collab-activity,1044,582,0,0,True,False
1976.5887322425842,162,collab-activity,344,81,0,0,True,False
1987.8312933444977,163,collab-activity,1050,575,0,0,True,False
1990.0154132843018,164,collab-activity,1036,595,0,0,True,False
2021.2675895690918,165,collab-activity,1709,842,0,0,True,False
2047.4254693984985,166,collab-activity,1002,898,0,0,True,False
2081.9900419712067,167,collab-activity,1626,151,0,0,True,False
2092.370504617691,168,collab-activity,1455,492,0,0,False,True
2122.306622982025,169,collab-activity,1691,102,0,0,True,False
2133.41294670105,170,collab-activity,441,662,0,0,True,False
2140.3623094558716,171,collab-activity,422,668,0,0,True,False
2158.183163166046,172,collab-activity,578,405,0,0,True,False
2173.460735321045,173,collab-activity,1598,133,0,0,True,False
2187.4100909233093,174,collab-activity,570,383,0,0,True,False
2218.022447347641,175,collab-activity,1650,158,0,0,True,False
2232.4007544517517,176,collab-activity,706,541,0,0,True,False
2232.963713645935,177,collab-activity,669,561,0,0,True,False
2262.295711994171,178,collab-activity,310,208,0,0,True,False
2272.7547042369843,179,collab-activity,1053,603,0,0,True,False
2304.2234013080597,180,collab-activity,757,860,0,0,True,False
2310.199161529541,181,collab-activity,1639,135,0,0,True,False
2321.0313749313354,182,collab-activity,738,853,0,0,True,False
2325.1639387607574,183,collab-activity,699,901,0,0,True,False
2344.7679982185364,184,collab-activity,1692,857,0,0,True,False
2355.921051263809,185,collab-activity,1611,118,0,0,True,False
2367.7652101516724,186,collab-activity,1764,901,0,0,True,False
2416.215772151947,187,collab-activity-2,1596,142,0,0,True,False
2429.934716463089,188,collab-activity-2,846,826,0,0,True,False
2453.530389547348,189,collab-activity-2,321,147,0,0,True,False
2464.2286853790283,190,collab-activity-2,1380,873,0,0,True,False
2467.7095494270325,191,collab-activity-2,1346,874,0,0,True,False
2501.9170100688934,192,collab-activity-2,1703,249,0,0,True,False
2511.807008743286,193,collab-activity-2,1405,892,0,0,True,False
2547.1874356269836,194,collab-activity-2,1567,128,0,0,True,False
2591.5867767333984,195,collab-activity-2,1726,140,0,0,True,False
2601.528483390808,196,collab-activity-2,816,655,0,0,True,False
2610.8648993968964,197,collab-activity-2,816,642,0,0,True,False
2614.1412806510925,198,collab-activity-2,817,597,0,0,True,False
2647.9309566020966,199,collab-activity-2,1567,201,0,0,True,False
2658.786350250244,200,collab-activity-2,859,852,0,0,True,False
2699.3063204288483,201,collab-activity-2,308,183,0,0,True,False
2713.2114539146423,202,collab-activity-2,1022,500,0,0,True,False
2732.6033952236176,203,collab-activity-2,959,498,0,0,True,False
2750.617718219757,204,collab-activity-2,1612,182,0,0,True,False
2763.068979740143,205,collab-activity-2,1063,537,0,0,True,False
2765.7182013988495,206,collab-activity-2,1074,512,0,0,True,False
2777.0146837234497,207,collab-activity-2,504,340,0,0,True,False
2801.1124336719513,208,collab-activity-2,1705,137,0,0,True,False
2811.4733052253723,209,collab-activity-2,464,779,0,0,True,False
2815.288752555847,210,collab-activity-2,469,750,0,0,True,False
2844.219832420349,211,collab-activity-2,1599,141,0,0,True,False
2854.978464126587,212,collab-activity-2,1733,884,0,0,True,False
2911.853538751602,213,posttest-1,429,624,0,0,True,False
2914.601498603821,214,posttest-1,557,419,0,0,True,False
2917.663972377777,215,posttest-1,702,590,0,0,True,False
2925.2369949817657,216,posttest-1,398,676,0,0,True,False
2928.992709159851,217,posttest-1,901,715,0,0,True,False
2933.2040073871613,218,posttest-1,702,909,0,0,True,False
2936.780377149582,219,posttest-1,790,713,0,0,True,False
2939.9832680225372,220,posttest-1,1689,833,0,0,True,False
2943.2940969467163,221,posttest-1,740,510,0,0,True,False
2952.5794966220856,222,posttest-2,921,852,0,0,True,False
2956.361512899399,223,posttest-2,932,807,0,0,True,False
2959.7842717170715,224,posttest-2,1362,863,0,0,True,False
2968.124440431595,225,posttest-2,845,795,0,0,True,False
2969.819452047348,226,posttest-2,821,625,0,0,True,False
2972.057546377182,227,posttest-2,1059,544,0,0,True,False
2972.6840476989746,228,posttest-2,1550,461,0,0,True,False
2975.069407939911,229,posttest-2,1262,696,0,0,True,False
2978.626152038574,230,posttest-2,1674,875,0,0,True,False
2980.3014159202576,231,posttest-2,858,491,0,0,True,False
2994.2865958213806,232,posttest-3,540,489,0,0,True,False
2994.3197140693665,233,posttest-3,446,464,0,0,True,False
2994.3642048835754,234,posttest-3,824,537,0,0,True,False
2999.455591440201,235,posttest-3,435,503,0,0,True,False
3002.2731652259827,236,posttest-3,560,464,0,0,True,False
3006.343480348587,237,posttest-3,1053,632,0,0,True,False
3010.427177429199,238,posttest-3,790,558,0,0,True,False
3012.6640391349792,239,posttest-3,1092,672,0,0,True,False
3017.761921644211,240,posttest-3,446,623,0,0,True,False
3020.9121463298798,241,posttest-3,737,866,0,0,True,False
3022.9549844264984,242,posttest-3,394,640,0,0,True,False
3034.1475217342377,243,posttest-3,1727,823,0,0,True,False
3034.1773121356964,244,posttest-3,1731,864,0,0,True,False
3034.1945111751556,245,posttest-3,1731,854,0,0,True,False
3034.2116420269012,246,posttest-3,1731,854,0,0,True,False
3034.233847141266,247,posttest-3,1713,895,0,0,True,False
3034.3988330364227,248,posttest-3,1693,881,0,0,True,False
3036.7280988693237,249,posttest-3,839,489,0,0,True,False
3045.7234201431274,250,posttest-4,985,899,0,0,True,False
3048.1820924282074,251,posttest-4,1317,866,0,0,True,False
3054.5421829223633,252,posttest-4,921,831,0,0,True,False
3058.9864749908447,253,posttest-4,785,552,0,0,True,False
3064.93811583519,254,posttest-4,1396,849,0,0,True,False
3066.7864470481873,255,posttest-4,1455,642,0,0,True,False
3071.979380607605,256,posttest-4,1039,370,0,0,True,False
3073.577628135681,257,posttest-4,1254,524,0,0,True,False
3074.5336294174194,258,posttest-4,1438,686,0,0,True,False
3076.726404905319,259,posttest-4,1230,503,0,0,True,False
3083.997541666031,260,posttest-4,1817,850,0,0,True,False
3086.4650826454163,261,posttest-4,801,503,0,0,True,False
3092.038540840149,262,posttest-5,654,588,0,0,True,False
3095.636347055435,263,posttest-5,917,829,0,0,True,False
3098.6691398620605,264,posttest-5,1344,706,0,0,True,False
3102.5503163337708,265,posttest-5,1678,534,0,0,True,False
3104.7274079322815,266,posttest-5,1184,603,0,0,True,False
3107.480209827423,267,posttest-5,1168,301,0,0,True,False
3110.372800588608,268,posttest-5,1177,583,0,0,True,False
3114.2769334316254,269,posttest-5,793,562,0,0,True,False
3117.530225276947,270,posttest-5,799,564,0,0,True,False
3122.4940054416656,271,posttest-5,786,595,0,0,True,False
3126.5876903533936,272,posttest-5,1102,625,0,0,True,False
3137.03830742836,273,posttest-5,1320,700,0,0,True,False
3137.0771379470825,274,posttest-5,1337,738,0,0,True,False
3137.128314256668,275,posttest-5,1337,721,0,0,True,False
3137.2217876911163,276,posttest-5,1500,453,0,0,True,False
3138.4141795635223,277,posttest-5,1345,700,0,0,True,False
3140.5131623744965,278,posttest-5,967,809,0,0,True,False
3147.479243040085,279,posttest-5,953,801,0,0,True,False
3147.51473903656,280,posttest-5,1282,741,0,0,True,False
3147.5482301712036,281,posttest-5,922,815,0,0,True,False
3148.7674221992493,282,posttest-5,946,832,0,0,True,False
3149.6478941440582,283,posttest-5,602,808,0,0,True,False
3153.0283875465393,284,posttest-5,1693,868,0,0,True,False
3155.120058298111,285,posttest-5,828,519,0,0,True,False
3205.3661346435547,286,debriefing,887,1080,0,0,True,False
3206.0974504947662,287,debriefing,1166,1080,0,0,True,False
3207.1289122104645,288,debriefing,1165,1080,0,0,True,False
3207.2639701366425,289,debriefing,1165,1080,0,0,True,False
3207.4572007656097,290,debriefing,1165,1080,0,0,True,False
